train_loss	photo_loss	explainability_loss	smooth_loss
0.8725821375846863	0.7896648049354553	0.40233978629112244	0.017686646431684494	0.0006807362660765648
0.8498432636260986	0.7739758491516113	0.36770179867744446	0.018055861815810204	0.0005214936682023108
0.8799049854278564	0.8109006881713867	0.333380788564682	0.017762335017323494	0.0005519504193216562
0.8700315952301025	0.7998900413513184	0.3378854990005493	0.021434228867292404	0.00042096507968381047
0.9015797972679138	0.8413284420967102	0.2871883511543274	0.0238255113363266	0.0004311330849304795
0.7270209193229675	0.6652665734291077	0.29210570454597473	0.026839520782232285	0.0006492827087640762
0.8618682622909546	0.8055840730667114	0.2666594088077545	0.025970272719860077	0.000355289492290467
0.9584488272666931	0.9101656079292297	0.22922378778457642	0.02000443823635578	0.00043802420259453356
0.9938713908195496	0.9425670504570007	0.24427039921283722	0.020622294396162033	0.0003881141892634332
1.083757758140564	1.0353525876998901	0.22893103957176208	0.018191901966929436	0.0007997862994670868
0.7552477717399597	0.7004579305648804	0.26258453726768494	0.017875976860523224	0.00048527983017265797
0.8411039113998413	0.7881929874420166	0.2535935044288635	0.017152637243270874	0.0004769576480612159
0.7612324357032776	0.7003448009490967	0.2947371006011963	0.016098296269774437	0.00033038706169463694
0.9161228537559509	0.8549298644065857	0.2957058250904083	0.015776246786117554	0.00047418809845112264
0.8798148036003113	0.8163133859634399	0.30751436948776245	0.016702773049473763	0.0003282181278336793
0.8322257995605469	0.766218900680542	0.3205999433994293	0.015697699040174484	0.0003171631833538413
0.8901042938232422	0.8195192813873291	0.34301456809043884	0.015487190335988998	0.0004334141267463565
0.782089352607727	0.7075914144515991	0.36153358221054077	0.01562010683119297	0.0006292524049058557
0.9498768448829651	0.8735272288322449	0.3710022270679474	0.015501520596444607	0.0005990365170873702
0.7004539370536804	0.6215004324913025	0.3847522735595703	0.016193844377994537	0.0003836742544081062
0.7182316780090332	0.6403506994247437	0.37741830945014954	0.016240902245044708	0.0007731688092462718
0.821172833442688	0.7475311160087585	0.35501790046691895	0.01805991493165493	0.0008321553468704224
0.742072343826294	0.6700078248977661	0.3472950756549835	0.020170260220766068	0.0005884780548512936
0.793190598487854	0.7260099649429321	0.32273629307746887	0.02155587263405323	0.00047782022738829255
0.8748480081558228	0.8114149570465088	0.30474406480789185	0.021449608728289604	0.0003393572987988591
0.8209370374679565	0.7599589824676514	0.29307565093040466	0.02024383470416069	0.0003384717274457216
0.7765722870826721	0.714522659778595	0.29680222272872925	0.019696809351444244	0.000719475734513253
0.80859375	0.7471461892127991	0.29590079188346863	0.018694275990128517	0.0003979906323365867
0.5829735994338989	0.5207433700561523	0.2984367311000824	0.022624388337135315	0.00028044485952705145
1.072265386581421	1.0226508378982544	0.23657910525798798	0.01953408308327198	0.00034532250720076263
0.7685534358024597	0.7185893058776855	0.23819519579410553	0.018628060817718506	0.0004622718843165785
0.9369720220565796	0.8885905742645264	0.2314649373292923	0.016954664140939713	0.00039301536162383854
0.9880366325378418	0.9369931817054749	0.24474991858005524	0.018061501905322075	0.0002873626071959734
0.8515855073928833	0.8006346225738525	0.24496988952159882	0.017092743888497353	0.00024761230451986194
0.6876367330551147	0.6273804903030396	0.29049256443977356	0.018953045830130577	0.00026243325555697083
0.9311860799789429	0.8704844117164612	0.2898297607898712	0.023929204791784286	0.00034277825034223497
0.8219273090362549	0.7573395371437073	0.3090135455131531	0.02391558699309826	0.0003934822743758559
0.9462802410125732	0.8782691955566406	0.32267528772354126	0.023297693580389023	0.0011461724061518908
0.8388017416000366	0.773542046546936	0.31392017006874084	0.021299373358488083	0.00034577923361212015
0.7429518699645996	0.6707092523574829	0.34935441613197327	0.02078734152019024	0.0002930031332653016
0.8540827631950378	0.7856253385543823	0.3294733166694641	0.02210559882223606	0.0003522064653225243
1.001534104347229	0.9328875541687012	0.330567866563797	0.022197430953383446	0.0003131998237222433
0.7293977737426758	0.6533446311950684	0.367083877325058	0.02346104569733143	0.0002902477281168103
0.7812099456787109	0.7057973146438599	0.3645617365837097	0.022142011672258377	0.00028607912827283144
0.8112483620643616	0.7366364598274231	0.3600045442581177	0.019652819260954857	0.0006456685368902981
0.7316205501556396	0.656255304813385	0.36716094613075256	0.016450420022010803	0.0002879951789509505
0.8904426097869873	0.8191319704055786	0.3467414379119873	0.01668521761894226	0.00029385066591203213
1.000504970550537	0.930152177810669	0.34219837188720703	0.016183041036128998	0.00029481895035132766
0.7862587571144104	0.7081444263458252	0.38061749935150146	0.01771099492907524	0.0002197632275056094
0.9968245029449463	0.9171209335327148	0.38721391558647156	0.01831180974841118	0.00042965338798239827
0.684785783290863	0.6016743183135986	0.4053756296634674	0.01745564676821232	0.00029072491452097893
0.9152124524116516	0.8357654213905334	0.38664665818214417	0.015184864401817322	0.0005991829675622284
0.6264864802360535	0.5473780632019043	0.3863019347190857	0.01671913079917431	0.0001761217281455174
0.7772701382637024	0.705210268497467	0.35190826654434204	0.014135297387838364	0.0002646875800564885
0.9068896174430847	0.8503206372261047	0.2744334042072296	0.013477652333676815	0.0003345058357808739
0.791235625743866	0.7343432903289795	0.27532121539115906	0.013241518288850784	0.0005039116367697716
0.6533167958259583	0.5972070693969727	0.2717503011226654	0.013361786492168903	0.0004234886437188834
0.841181755065918	0.7939273118972778	0.22837649285793304	0.013345247134566307	0.0002446081780362874
0.9219648241996765	0.8788031339645386	0.2069188356399536	0.015270063653588295	0.0002509644255042076
0.7103848457336426	0.6710221767425537	0.1851879209280014	0.017871206626296043	0.0005379365175031126
0.705053448677063	0.6644032001495361	0.19353263080120087	0.015733694657683372	0.00037035156856290996
0.9529080986976624	0.9185200333595276	0.16322143375873566	0.015083184465765953	0.0002354884782107547
0.6563519239425659	0.6225652694702148	0.16015800833702087	0.014058426022529602	0.0003491943934932351
0.9853661060333252	0.9521247744560242	0.15829171240329742	0.011415642686188221	0.0004414421855472028
0.682758629322052	0.6503328084945679	0.15404164791107178	0.012376230210065842	0.0003798565885517746
0.6467549800872803	0.6140640377998352	0.1549978107213974	0.012866164557635784	0.000404770253226161
0.7382521629333496	0.7040621042251587	0.16294384002685547	0.0121786929666996	0.000383458798751235
0.8884522318840027	0.8493913412094116	0.18748271465301514	0.011969116516411304	0.00036741868825629354
0.657953143119812	0.616716206073761	0.1970095932483673	0.015636900439858437	0.00027134211268275976
0.8484545350074768	0.8019605875015259	0.22245459258556366	0.015533669851720333	0.0004496854671742767
0.9456790089607239	0.8953993320465088	0.2396983951330185	0.018518663942813873	0.00048813840840011835
0.8547149300575256	0.8003218173980713	0.2592281997203827	0.02218877524137497	0.0003285558777861297
0.7148641347885132	0.6553608775138855	0.2849770486354828	0.022286076098680496	0.0002792727027554065
0.7787631750106812	0.7130724191665649	0.3171870708465576	0.01805257610976696	0.00044809747487306595
0.8413590788841248	0.7776394486427307	0.3075999319553375	0.016966311261057854	0.0005030297907069325
0.9537590742111206	0.8864744901657104	0.3256660997867584	0.01760641485452652	0.0003906897618435323
0.9269734025001526	0.8599839210510254	0.32549792528152466	0.014789583161473274	0.00041093846084550023
0.9007341265678406	0.8317207098007202	0.3374505937099457	0.012835826724767685	0.00023973948555067182
0.7919096350669861	0.718728244304657	0.3563576638698578	0.014320839196443558	0.00047780637396499515
1.0125524997711182	0.9414882063865662	0.34673795104026794	0.012055644765496254	0.0005111622740514576
0.8240631818771362	0.7396496534347534	0.4129576086997986	0.014451940543949604	0.0003768232127185911
0.8681191802024841	0.7745978832244873	0.4556548297405243	0.019355319440364838	0.0004547925491351634
0.7720131874084473	0.6702359914779663	0.4896632730960846	0.03401794657111168	0.0004427676904015243
0.9271947741508484	0.8268771171569824	0.4877829849720001	0.01978333108127117	0.0007827216759324074
0.7054999470710754	0.6053367257118225	0.48894795775413513	0.019453605636954308	0.0004282867012079805
0.7826753854751587	0.6867746710777283	0.4681667685508728	0.01656084693968296	0.0006113218259997666
0.6573895812034607	0.5668258666992188	0.44282522797584534	0.015405716374516487	0.00045806955313310027
0.7289024591445923	0.6470640897750854	0.4005677402019501	0.014100417494773865	0.0003147427341900766
0.5473371744155884	0.47625911235809326	0.3468898832798004	0.013995904475450516	0.00030054766102693975
0.9130692481994629	0.8592789173126221	0.26102563738822937	0.011540910229086876	0.0004311023512855172
0.913351833820343	0.8714455366134644	0.20068173110485077	0.010927198454737663	0.0006772367050871253
0.669423520565033	0.6302354335784912	0.18805737793445587	0.012922177091240883	0.0002843775146175176
0.7029058337211609	0.6707668900489807	0.15333397686481476	0.011515403166413307	0.00032064103288576007
0.6394514441490173	0.6082722544670105	0.14826811850070953	0.012680897489190102	0.0002574835380073637
0.7760419845581055	0.7466334104537964	0.13738684356212616	0.013151256367564201	0.0006160850170999765
0.8787728548049927	0.8540449738502502	0.11488160490989685	0.014184333384037018	0.0003331325715407729
0.9533337950706482	0.9277971982955933	0.11826305091381073	0.014617118053138256	0.00042227873927913606
0.7833413481712341	0.754784107208252	0.13168229162693024	0.016045786440372467	0.0006162516656331718
0.743950366973877	0.7171756029129028	0.11981356889009476	0.0238655935972929	0.00042546875192783773
1.0321333408355713	0.9985987544059753	0.13653187453746796	0.05700316280126572	0.0005278944154269993
0.847396731376648	0.8146222829818726	0.14893487095832825	0.023758821189403534	0.0006115906871855259
0.7713325619697571	0.7409074306488037	0.13963036239147186	0.01935235969722271	0.0005638052825815976
0.8284837603569031	0.7902076244354248	0.17919448018074036	0.015127649530768394	0.0009244885295629501
0.7256030440330505	0.6844087839126587	0.1963740587234497	0.013028372079133987	0.0006166109233163297
0.7895077466964722	0.7455260753631592	0.20930741727352142	0.012646234594285488	0.0008555519161745906
0.8437724709510803	0.7861585021018982	0.27764421701431274	0.010667966678738594	0.0010183353442698717
0.7706416249275208	0.7141157388687134	0.273776650428772	0.010741014033555984	0.00069646310294047
0.9045906662940979	0.8466951251029968	0.27916550636291504	0.009676257148385048	0.0010947949485853314
0.7445736527442932	0.6851966381072998	0.28646108508110046	0.010745181702077389	0.0010102908127009869
0.8098146319389343	0.7405321598052979	0.3322339653968811	0.011568672955036163	0.0016788248904049397
0.8722071051597595	0.8071491122245789	0.31432288885116577	0.011747706681489944	0.001018656068481505
1.0652104616165161	0.9965421557426453	0.3213276267051697	0.01208148431032896	0.003194543533027172
0.8697122931480408	0.7904660105705261	0.3764006197452545	0.012422571890056133	0.002723878715187311
0.8368889093399048	0.7531650066375732	0.4018351137638092	0.0116221122443676	0.002194629982113838
0.8045408129692078	0.7193866968154907	0.40196967124938965	0.012212648056447506	0.0035389524418860674
0.9350129961967468	0.842390775680542	0.4376178979873657	0.013460148125886917	0.003752640448510647
0.6923245191574097	0.6061846613883972	0.4118945598602295	0.011298246681690216	0.0026311322581022978
0.7780580520629883	0.6814151406288147	0.4628274142742157	0.01209794357419014	0.002867638599127531
0.9481460452079773	0.8566982746124268	0.42431941628456116	0.012240576557815075	0.005359822418540716
0.621362566947937	0.5520104765892029	0.3261711597442627	0.011704567819833755	0.002947361906990409
0.7836838960647583	0.7036172747612	0.36793243885040283	0.012034344486892223	0.0052767605520784855
0.8872885704040527	0.8181198835372925	0.3267515003681183	0.008532936684787273	0.002965115010738373
0.895140528678894	0.8213997483253479	0.3491542935371399	0.009565943852066994	0.0029533421620726585
0.7668622136116028	0.6875258088111877	0.376737117767334	0.01004024874418974	0.002984935650601983
0.9239484667778015	0.8537050485610962	0.32690173387527466	0.014447269029915333	0.0034183645620942116
0.7476722002029419	0.6626492738723755	0.4054886996746063	0.01699718087911606	0.002225470030680299
0.8239966630935669	0.7191079258918762	0.49419692158699036	0.017763976007699966	0.00427293311804533
0.6985973715782166	0.5945202708244324	0.4885346293449402	0.01616712659597397	0.004753471817821264
0.5290384292602539	0.45497989654541016	0.3494579493999481	0.016943883150815964	0.002472564345225692
0.6851212978363037	0.6032893657684326	0.3973521888256073	0.012426263652741909	0.001118818880058825
0.8605420589447021	0.7589865922927856	0.4889290928840637	0.014697635546326637	0.0022998482454568148
0.7126299142837524	0.6295989751815796	0.3989918529987335	0.014013450592756271	0.0018312584143131971
0.8909251093864441	0.7872864007949829	0.5032796263694763	0.01239669881761074	0.0017431463347747922
0.6630735397338867	0.5631259679794312	0.4803059995174408	0.010895529761910439	0.0027967451605945826
0.6696211695671082	0.5974358320236206	0.3497663140296936	0.01281420886516571	0.0009506315109319985
0.7399912476539612	0.6779472827911377	0.3014187812805176	0.011614711955189705	0.0005987510085105896
0.6593084335327148	0.5941280722618103	0.3108593225479126	0.012711558490991592	0.0017373686423525214
0.8100554347038269	0.7466737031936646	0.30842867493629456	0.01141213346272707	0.000554802652914077
0.7010058760643005	0.665340781211853	0.17150594294071198	0.011388968676328659	0.00022501123021356761
0.7147021889686584	0.6498421430587769	0.3121553659439087	0.011457867920398712	0.0012831934727728367
0.5843480229377747	0.53472900390625	0.2306138277053833	0.012258753180503845	0.0022703208960592747
0.5745587348937988	0.5126204490661621	0.29519352316856384	0.011620866134762764	0.0017374871531501412
0.80091392993927	0.7031056880950928	0.48022177815437317	0.011581668630242348	0.0006057117716409266
0.7042732834815979	0.6089203357696533	0.4685434401035309	0.01110891718417406	0.0005333278677426279
0.7029370069503784	0.6330934166908264	0.3431262671947479	0.010279250331223011	0.00019037513993680477
0.6622052192687988	0.5618510246276855	0.49418309330940247	0.010862377472221851	0.000431340973591432
0.7881342768669128	0.6441555619239807	0.7121362090110779	0.010925199836492538	0.0004589743330143392
0.6348638534545898	0.5247925519943237	0.5437641143798828	0.010363050736486912	0.00028214845224283636
0.672564685344696	0.5804361701011658	0.4538383483886719	0.011242416687309742	0.00023657090787310153
0.6703329682350159	0.5316320657730103	0.6851820945739746	0.01123554166406393	0.0005409075529314578
0.6620007753372192	0.5921347737312317	0.3434918522834778	0.010914074257016182	7.625723083037883e-05
0.6978538632392883	0.6019845008850098	0.472932368516922	0.01147614698857069	0.00013526940892916173
0.7269163727760315	0.6352556347846985	0.45119255781173706	0.012535403482615948	0.0001686613541096449
0.6119064688682556	0.5423638820648193	0.3410588800907135	0.012459438294172287	8.485541911795735e-05
0.6341288685798645	0.5424535870552063	0.45052069425582886	0.01210893876850605	0.0003602402866818011
0.6505659818649292	0.5331563949584961	0.5784198641777039	0.013971343636512756	0.00032847252441570163
0.7135717272758484	0.6141860485076904	0.4892796277999878	0.014378849416971207	9.186607348965481e-05
0.6023551821708679	0.47301745414733887	0.6353256702423096	0.016103602945804596	0.000662278092931956
0.5954071283340454	0.46619856357574463	0.6366487741470337	0.014617105014622211	0.00041709779179655015
0.7731592059135437	0.6314799189567566	0.7000322937965393	0.015251225791871548	0.00014769064728170633
0.635328471660614	0.49850398302078247	0.6742297410964966	0.013348373584449291	0.000643696344923228
0.8837668299674988	0.74529629945755	0.6846815347671509	0.014277015812695026	0.00010649897740222514
0.7369325160980225	0.6316763758659363	0.5169574618339539	0.017583778128027916	0.00010626758012222126
0.5750027894973755	0.5020021796226501	0.3568950295448303	0.01579079031944275	4.249127596267499e-05
0.761182427406311	0.6157703399658203	0.7179393768310547	0.015278668142855167	0.000296338286716491
0.758819580078125	0.6289979219436646	0.6412724256515503	0.014450358226895332	0.0001221092534251511
0.690004289150238	0.5950969457626343	0.4671157896518707	0.013987908139824867	8.54327590786852e-05
0.6637832522392273	0.5582153797149658	0.5190568566322327	0.013324260711669922	0.0004241050046402961
0.8007949590682983	0.6678839921951294	0.6575604677200317	0.012805400416254997	0.00011834293400170282
0.6944304704666138	0.5739006400108337	0.5872917771339417	0.012207572348415852	0.0018507050117477775
0.7900334596633911	0.6099564433097839	0.8924902081489563	0.014042128808796406	0.00017476853099651635
0.8161599636077881	0.6628751754760742	0.7588069438934326	0.013503667898476124	0.00017303497588727623
0.6274259090423584	0.5137715339660645	0.5605695247650146	0.014703293330967426	7.016241579549387e-05
0.608559787273407	0.4689539670944214	0.690102219581604	0.015515130944550037	3.385315721970983e-05
0.811920702457428	0.6128278374671936	0.9881757497787476	0.013750642538070679	8.263182826340199e-05
0.8082103133201599	0.6814491748809814	0.6240484714508057	0.015302599407732487	0.0004211577179376036
0.7239037156105042	0.6274895668029785	0.4746837615966797	0.014653656631708145	1.2012421393592376e-05
0.7721942663192749	0.7132562398910522	0.28737178444862366	0.014534896239638329	1.0145337910216767e-05
0.7561118006706238	0.6642120480537415	0.45203086733818054	0.014705012552440166	2.307326030859258e-05
0.7816035151481628	0.6718601584434509	0.5415449738502502	0.013926543295383453	4.1700986912474036e-05
0.6756301522254944	0.5846150517463684	0.4475882947444916	0.014536673203110695	4.3813884985866025e-05
0.7902088761329651	0.6655524373054504	0.6151540279388428	0.014588583260774612	0.0001668024924583733
0.8153088092803955	0.6419895887374878	0.8560260534286499	0.019304346293210983	0.00018357225053478032
0.7517850995063782	0.6381199955940247	0.5602035522460938	0.015938451513648033	3.059019581996836e-05
0.5524688363075256	0.45133063197135925	0.49385786056518555	0.023046592250466347	6.193931767484173e-05
0.7050301432609558	0.5656342506408691	0.6858530640602112	0.021246690303087234	0.00010061282227979973
0.8449222445487976	0.6936998963356018	0.7434731125831604	0.023705588653683662	0.00015719796647317708
0.5412924885749817	0.4346132278442383	0.520967423915863	0.022102300077676773	0.0002754956658463925
0.7356800436973572	0.6188846826553345	0.5740039348602295	0.018738429993391037	0.00012071568198734894
0.6590348482131958	0.535807192325592	0.6083878874778748	0.014205710962414742	0.00012953973782714456
0.7122922539710999	0.5794110894203186	0.6557660102844238	0.016134530305862427	0.00011448502482380718
0.5456178784370422	0.4501403570175171	0.4685266613960266	0.016350310295820236	0.00013716696412302554
0.6124497652053833	0.4912552833557129	0.5975484848022461	0.013675861060619354	0.0003172453143633902
0.6637793779373169	0.5215806365013123	0.7033915519714355	0.01286409329622984	0.00023399955534841865
0.6141349673271179	0.48543983697891235	0.6368129849433899	0.012796278111636639	5.285243969410658e-05
0.7430344223976135	0.606181800365448	0.6775612831115723	0.012476264499127865	9.271113231079653e-05
